player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Miles Killebrew,10745,S,DET,1,0,0,,0,0,11,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Nick Kwiatkoski,10747,LB,CHI,11,2,0,88.9,0,0,6,46.7,56.1,75.9,64.5,71.5,83.1,1,0,0,15,0,0,0,0,139.4,8,0,94,0,70,112,0,0,0,0,0,0,112,10,32,17,3,8,9,1,1,77,39,9.6
De'Vondre Campbell,10749,LB,ATL,16,20,0,78.3,0,0,2,50.6,56.6,69.9,57.8,65.3,89.2,1,6,0,34,3.4,3,0,1,117.6,47,2,588,17,473,902,192,0,0,192,0,12,710,105,324,92,29,66,60,9,3,494,286,10.5
Hassan Ridgeway,10750,DI,IND,7,1,0,,0,0,14,69.2,73.9,81.1,60.4,72.5,31.8,1,2,0,,14.3,1,0,0,0,0,1,0,0,0,103,103,23,63,0,17,0,0,65,38,0,5,5,0,4,0,0,0,
Juston Burris,10752,CB,CLV,1,0,0,,0,0,8,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Tyler Ervin,10753,HB,HST,1,0,0,,0,0,13,,60,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
David Onyemata,10754,DI,NO,18,7,0,,0,1,20,60.2,79.7,67.9,75.8,73.9,59.8,1,31,0,,15,6,0,2,0,0,5,0,0,12,706,703,37,553,1,112,0,3,475,219,0,27,27,0,37,0,0,0,
Andrew Billings,10756,DI,CIN,16,4,0,,0,0,7,60,71.1,81.6,64.5,68.8,54,4,17,0,,11.4,4,0,1,0,0,3,0,0,0,632,632,347,282,0,3,0,0,291,341,0,25,27,0,24,0,0,0,
Deon Bush,10758,S,CHI,11,1,0,44.4,0,1,6,75.4,75.8,9.2,72.9,62.5,63.7,0,0,0,18,16.7,2,0,1,57.6,4,1,24,0,154,219,3,0,0,3,0,171,216,1,64,21,4,9,9,1,0,40,15,10
Antonio Morrison,10759,LB,GB,16,12,0,100,0,0,12,47.7,55.8,79.6,65.6,61.3,33,1,2,0,24,17.4,8,0,0,112,9,1,271,2,108,302,11,0,0,11,0,0,291,21,173,15,16,26,9,4,0,98,75,10.9
Demarcus Robinson,10760,WR,KC,1,0,0,,0,0,16,,60.1,60,,60,,0,0,0,,,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Deiondre' Hall,10761,S,PHI,4,0,0,100,0,0,24,63.6,64.8,72.3,,,73.3,0,0,0,5,0,0,0,0,87.5,1,0,1,1,7,7,0,0,0,0,0,4,7,0,0,0,0,1,1,0,0,5,10,5
Derrick Kindred,10763,S,CLV,16,4,0,79.2,0,1,8,52.6,46.9,61.1,54.3,42.8,32.6,0,5,1,45,20.8,10,0,1,123.3,19,0,98,27,246,498,140,0,0,140,0,168,358,31,221,64,9,34,24,5,2,266,92,14
Blake Martinez,10765,LB,GB,16,37,0,81.5,0,0,12,82.6,73.6,67.8,63.1,58.5,73,0,15,0,26,10.1,15,2,1,123.5,44,4,987,2,544,1050,29,0,0,29,0,3,1021,84,422,28,47,96,54,19,4,417,273,9.5
Willie Henry,10766,DI,BLT,3,1,0,,0,0,3,59.7,65.7,79.6,59.4,68.2,69.4,0,2,0,,0,0,0,0,0,0,1,0,0,4,82,82,12,52,0,18,0,0,56,22,0,2,1,0,3,0,0,0,
Rashard Robinson,10767,CB,NYJ,4,1,0,100,0,0,22,33.3,38.3,78.8,54.7,67.7,41.2,0,0,0,38,11.1,1,0,0,155.8,9,0,6,62,47,83,2,0,0,2,0,0,81,3,33,13,0,7,9,0,1,126,37,14
Dean Lowry,10771,DI,GB,16,8,3,,0,0,12,61.9,72.6,46.2,60.8,78.4,44.8,3,22,0,,14.6,7,0,4,0,0,4,2,0,1,698,695,6,428,73,188,0,3,372,325,0,26,33,0,29,0,0,0,
Seth DeValve,10772,TE,CLV,1,0,0,,0,0,8,,60,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Ronald Blair III,10776,ED,SF,16,4,0,,0,0,28,67.3,61.2,67.4,54.7,64.7,70,8,15,0,,3.8,1,0,2,0,0,8,0,0,16,534,533,2,11,487,33,0,1,338,180,1,20,21,0,31,0,0,0,
Matthew Judon,10780,ED,BLT,17,8,4,76.9,0,1,3,55.6,66.9,17.2,71.3,71.3,61.7,18,21,0,26,10.9,5,0,7,90.9,10,8,20,3,128,728,678,0,0,675,3,0,50,366,234,25,29,33,13,47,0,77,71,7.7
Quinton Jefferson,10781,DI,SEA,17,4,2,,0,0,29,64.7,60.3,20.6,57.3,69.9,55.1,10,17,0,,16,4,0,6,0,0,4,3,0,0,604,601,4,146,169,282,0,3,393,211,0,16,17,0,31,0,0,0,
Matt Ioannidis,10786,DI,WAS,14,2,0,,0,1,32,60.7,68.7,70.7,70.6,59.2,77.8,3,25,0,,9.1,2,0,1,0,0,8,0,0,1,439,439,19,179,24,217,0,0,275,163,0,18,18,0,36,0,0,0,
Wendell Smallwood,10787,HB,PHI,1,0,0,,0,0,24,,60,60.4,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
LeShaun Sims,10791,CB,TEN,13,3,0,72.2,0,0,31,56.8,58.1,82.2,73,54.5,46.2,1,1,0,43,19,4,0,1,136.1,13,0,11,87,128,215,4,0,0,4,0,0,211,8,79,111,5,14,18,2,2,159,90,12.2
Kentrell Brothers,10794,LB,MIN,3,0,0,0,0,0,18,63,65.2,68.2,60.9,60,77.1,0,0,0,,0,0,0,0,39.6,0,1,3,0,4,6,0,0,0,0,0,2,6,1,1,0,2,1,1,1,0,0,0,
Christian Westerman,10795,G,CIN,1,0,0,,0,0,7,,60,65.2,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Tyreek Hill,10799,WR,KC,1,0,0,,1,0,16,,59.9,60,,60,,0,0,0,,,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
D.J. Reader,10800,DI,HST,17,9,0,,0,0,13,68.1,76.1,77.9,62,77.1,77.6,2,20,0,,2.8,1,0,1,0,0,2,0,0,12,681,681,199,394,4,84,0,0,357,312,0,22,26,0,24,0,0,0,
Marqui Christian,10801,S,LA,18,4,0,67.6,0,0,26,58.8,55.8,1.7,50.1,59.2,63.6,1,0,0,37,13.2,5,1,2,94.2,25,0,164,16,277,352,11,0,0,11,0,33,341,18,57,127,10,29,37,1,0,318,134,12.7
Jatavis Brown,10809,LB,LAC,15,19,1,84.5,0,1,27,56.8,53.4,55.1,61.1,49.1,65.7,0,1,0,23,9.7,10,3,2,103.9,60,1,541,4,399,637,9,0,0,9,0,13,628,25,213,70,29,74,71,2,1,555,331,9.3
Devante Bond,10817,LB,TB,10,3,0,81.8,0,0,30,40,47.1,37.5,54.7,57.1,68,1,1,0,54,9.5,2,0,1,118.8,9,0,134,1,67,248,78,0,0,78,0,0,170,21,160,35,8,16,11,2,0,147,87,16.3
DeAndre Houston-Carson,10819,S,CHI,9,0,0,100,0,0,6,62.2,59.8,75.4,54.4,52.4,59.6,1,0,0,9,20,1,0,0,104.2,3,0,9,3,37,48,0,0,0,0,0,17,48,2,9,18,1,4,3,1,0,27,7,9
Anthony Brown,10823,CB,DAL,17,5,0,66.1,0,1,9,65.7,65.8,86.9,59.3,60.7,59.2,1,3,1,49,15.4,8,5,2,97.9,41,2,26,164,496,798,10,0,0,10,0,4,788,26,276,594,16,39,62,6,3,466,231,11.4
Blake Countess,10830,S,LA,8,0,0,66.7,0,0,26,69.7,66.5,81.6,58.3,49.3,28.2,0,0,1,15,50,2,1,0,55.6,2,0,14,0,44,66,0,0,0,0,0,51,66,1,21,0,1,2,3,0,0,27,15,13.5
Danny Vitale,10831,FB,GB,1,0,0,,0,0,12,,60,60.4,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Derek Watt,10832,FB,LAC,2,0,0,100,0,0,27,27.2,40.4,60,60,60,68.5,0,0,0,12,0,0,0,0,116.7,1,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,12,12,12
Anthony Zettel,10836,ED,CLV,15,3,0,,0,0,8,65.1,52.4,84.4,49.5,54.1,52.6,0,2,0,,14.3,2,0,0,0,0,0,0,0,3,158,158,0,22,116,20,0,0,97,58,0,6,9,0,2,0,0,0,
Jordan Lucas,10838,S,KC,9,11,0,53.8,0,0,16,61.7,57.8,82.1,66.8,43.7,50.8,1,0,1,42,18.2,6,2,1,90.1,7,1,79,18,228,343,18,0,0,18,0,186,325,7,108,42,2,16,13,2,2,111,65,15.9
Kamu Grugier-Hill,10842,LB,PHI,18,8,0,75,0,0,24,60.1,63.5,81.6,61.6,64.2,76.1,0,0,1,22,7.7,3,1,0,68.3,15,1,296,0,168,351,32,0,0,32,0,3,319,12,171,18,15,28,20,1,0,118,71,7.9
Maurice Canady,10843,CB,BLT,2,0,0,100,0,0,3,54.7,55.7,97.2,,60,75.1,0,0,0,14,0,0,0,0,116.7,2,0,0,10,7,12,0,0,0,0,0,0,12,0,5,0,0,2,2,0,0,24,0,12
Kavon Frazier,10846,S,DAL,12,1,0,84.6,0,0,9,44.7,52.2,82.3,66.3,70.6,36.1,0,0,0,52,25,5,2,0,149.5,11,1,55,1,108,191,21,0,0,21,0,74,170,3,80,39,6,14,13,1,2,135,90,12.3
Elandon Roberts,10848,LB,NE,19,13,1,78.1,0,0,19,56.5,69.9,83.4,68.4,76.3,71.7,1,4,0,25,7.7,5,3,0,98.7,25,1,447,1,220,470,10,0,0,10,0,0,460,33,217,12,33,47,32,6,0,246,147,9.8
Will Parks,10853,S,DEN,16,4,0,61.5,1,1,10,75.7,74,85.9,53.7,65.2,52.8,2,2,1,31,15.8,6,2,1,66.7,16,0,224,20,334,572,42,0,0,42,0,198,530,37,201,88,10,28,26,4,0,183,81,11.4
Aaron Wallace,10856,ED,DEN,1,1,0,,0,0,10,50.5,45,72.9,57.9,66.8,25.3,0,0,0,,0,0,0,0,0,0,0,1,0,1,8,6,0,0,6,0,0,2,2,5,1,0,0,0,0,0,0,0,
Jonathan Woodard,10860,ED,MIA,6,1,0,,0,0,17,61.2,61.3,84.3,58.1,59.8,51.6,1,3,0,,10,1,0,0,0,0,1,0,0,1,128,128,0,5,117,6,0,0,57,70,0,6,8,0,5,0,0,0,
Stephen Weatherly,10861,ED,MIN,16,2,0,50,0,1,18,66.6,66.9,54.7,58.1,70.1,49.3,6,18,0,19,16.7,6,0,3,83.3,1,3,6,0,13,524,517,0,1,488,28,0,7,307,204,0,23,28,2,27,0,19,21,19
Jalen Mills,10867,CB,PHI,8,3,0,65.3,1,0,24,55.8,57.2,84.1,58.3,63.1,41.2,0,0,0,68,17,8,9,4,107.2,32,0,38,413,327,457,0,0,0,0,0,1,457,1,129,5,9,36,49,0,1,516,155,16.1
Dwayne Washington,10870,HB,NO,1,0,0,,0,0,20,,60,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Trevor Bates,10873,LB,DET,1,0,0,,0,0,11,,66.3,99.9,,61,,0,0,0,,,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Charone Peake,10875,WR,NYJ,1,0,0,100,0,0,22,53,39.6,60,,,70.8,0,0,0,15,0,0,0,0,118.8,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,15,7,15
Jayron Kearse,10878,CB,MIN,15,2,0,81.3,1,0,18,62.1,67.9,80.2,65.2,76.3,87,0,1,0,17,0,0,1,2,89.8,13,1,45,10,124,203,13,0,0,13,0,2,190,5,74,132,11,16,16,2,0,89,57,6.8
Clayton Fejedelem,10879,S,CIN,14,3,0,77.8,0,1,7,88.4,88.8,80.5,60.4,63.7,76.2,1,1,0,15,8,2,0,0,128.7,7,0,48,2,117,167,11,0,0,11,0,74,156,7,43,32,5,20,9,2,1,54,21,7.7
Tyler Matakevich,10880,LB,PIT,3,3,0,100,0,0,25,69.8,72.6,76.1,55.7,69,66.5,0,0,0,21,12.5,1,0,0,105.2,4,0,42,1,25,54,6,0,0,6,0,0,48,4,25,5,1,4,4,0,0,37,7,9.3
Joe Walker,10885,LB,ARZ,1,0,0,,0,0,1,,60,67.5,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mike Hilton,10898,CB,PIT,15,3,0,69.6,0,0,25,72,69.9,25.3,48.7,76.7,78.2,4,2,1,46,7.3,4,7,3,93.1,48,1,53,15,391,594,27,0,0,27,0,7,567,60,143,492,23,48,69,7,2,488,196,10.2
Jarrod Wilson,10902,S,JAX,12,1,0,14.3,0,0,15,68.7,73.7,78.2,59.8,73.6,70.2,0,2,0,-1,6.7,1,2,0,39.6,1,0,82,6,122,222,11,0,0,11,0,106,211,9,91,17,6,13,7,2,0,-1,0,-1
Briean Boddy-Calhoun,10903,CB,CLV,14,5,0,81.4,0,1,8,63,62,87.2,74.1,45,44.4,3,1,0,67,18.8,12,2,1,102.4,48,0,35,45,448,656,26,0,0,26,0,138,630,18,190,412,12,47,59,4,0,506,296,10.5
Chris Milton,10914,CB,IND,3,1,0,80,0,0,14,45.7,47.9,85.3,60,62.5,52.6,0,0,0,34,25,1,0,0,152.9,4,0,1,51,38,56,3,0,0,3,0,0,53,1,17,0,1,2,5,0,2,56,17,14
Isaiah Johnson,10935,S,TB,13,4,0,84.2,0,0,30,37.8,40,84.8,53.3,54.6,69.3,0,0,1,33,10,5,0,0,136.4,16,0,107,8,221,404,24,0,0,24,0,237,380,5,178,28,7,41,19,0,3,248,86,15.5
Cassanova McKinzy,10938,ED,WAS,3,0,0,0,0,0,32,61.9,52.5,76.7,62,41,70.5,0,0,0,,,0,0,0,39.6,0,0,0,0,3,38,38,0,0,38,0,0,0,24,11,0,0,0,1,0,0,0,0,
Matthias Farley,10953,S,IND,5,2,0,54.5,0,1,14,66,66.4,83.4,54,60.7,57.3,0,0,1,21,15.8,3,2,0,38.8,6,0,27,5,111,151,5,0,0,5,0,86,146,3,37,28,5,14,11,0,0,77,34,12.8
Justin Zimmer,10975,DI,ATL,1,0,0,,0,0,2,,59.3,72.4,55.6,61.5,,0,0,0,,,0,0,0,0,0,0,0,0,0,9,9,1,8,0,0,0,0,6,3,0,0,0,0,0,0,0,0,
Chris Landrum,10992,ED,LAC,7,1,0,,0,0,27,60.9,58,38.5,57.6,62.4,28.1,2,5,0,,28.6,2,0,1,0,0,0,0,0,0,104,104,0,0,103,1,0,0,76,28,0,2,4,0,7,0,0,0,
Trevor Williams,11004,CB,LAC,8,0,0,76.7,0,0,27,58.4,61,85.3,,69.6,34.1,0,0,1,53,17.9,5,3,1,132.1,23,0,30,356,266,410,15,0,0,15,0,0,395,0,144,9,4,23,30,0,3,336,96,14.6
Vontarrius Dora,11014,ED,ARZ,2,0,1,,0,0,1,61.9,47.3,81.4,66.3,39.2,29.9,2,1,0,,33.3,1,0,0,0,0,0,0,0,2,67,67,0,1,60,6,0,0,21,44,0,1,2,0,3,0,0,0,
Eddie Yarbrough,11033,ED,BUF,15,4,0,,0,0,4,61.7,58,70.9,50.8,62.7,80.8,2,3,0,,3.4,1,0,1,0,0,0,0,0,2,307,307,0,1,297,9,0,0,141,164,0,21,24,0,5,0,0,0,
Sharrod Neasman,11050,S,ATL,11,7,0,65.5,0,0,2,67.5,67.8,80.2,57.5,64.2,46.3,0,0,0,30,17.3,9,4,1,121,19,0,231,19,279,436,30,0,0,30,0,73,406,3,154,83,15,36,29,0,4,172,58,9.1
Joshua Perkins,11051,TE,PHI,1,0,0,,0,0,24,,60,60,,60,70.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
Brian Poole,11052,CB,ATL,16,13,0,71.2,3,0,2,60.5,61.3,18,75.2,63.7,53.9,2,1,3,51,17.1,14,4,7,96.7,52,3,82,52,544,833,14,0,0,14,0,11,819,35,254,673,23,55,73,6,4,598,280,11.5
Destiny Vaeao,11083,DI,NYJ,6,0,0,,0,0,22,59.5,50.3,81.3,57,47.2,68.1,1,1,0,,,0,0,0,0,0,1,0,0,1,157,157,4,137,1,15,0,0,99,57,0,1,0,0,3,0,0,0,
Trevon Coley,11093,DI,CLV,16,8,0,100,0,0,8,55.4,47.1,62.6,48.5,52.9,29.4,0,7,0,10,23.3,10,0,2,97.9,2,1,0,0,12,614,614,44,405,2,163,0,0,303,299,0,17,25,2,8,0,15,7,7.5
Patrick Onwuasor,11100,LB,BLT,17,9,0,76.9,0,3,3,73.5,65.9,20.5,76.5,51.4,67.4,7,1,1,20,12.1,7,2,3,100,20,7,384,4,210,474,59,0,0,59,0,2,415,63,201,24,24,42,26,15,2,151,79,7.6
Michael Pierce,11101,DI,BLT,15,5,0,,0,0,3,81.2,91,86.6,68.9,92,56,2,19,0,,7.9,3,0,0,0,0,0,1,0,5,408,407,158,243,1,5,0,1,247,156,0,22,30,0,21,0,0,0,
Tra Carson,11104,FB,GB,1,0,0,,0,0,12,,63,60,,62,68.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
Charles Washington,11137,S,DET,1,0,0,,0,0,11,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kentrell Brice,11142,S,GB,14,3,0,79.3,0,0,12,51.5,52.1,84.6,72.5,50,40,0,1,0,67,21.1,12,3,0,150.1,23,1,216,16,384,648,21,0,0,21,0,299,627,11,253,94,10,42,29,2,3,341,141,14.8
Reggie Gilbert,11147,ED,GB,16,1,2,100,0,0,12,67.6,63.5,87.5,55.4,64.4,69.4,5,13,0,11,11.1,4,0,0,101.4,3,3,16,0,50,487,468,0,13,439,16,0,19,241,196,2,24,31,3,21,0,25,13,8.3
Josh Hawkins,11149,CB,PHI,3,0,0,100,0,0,24,55.3,57.3,82.2,,60,76.8,0,0,0,22,0,0,0,0,150.7,3,0,0,26,21,28,0,0,0,0,0,0,28,0,7,0,0,3,3,0,1,32,9,10.7
Brian Price,11157,DI,CLV,13,4,0,,0,0,8,57.7,53.5,83,59,51.5,60.1,0,3,0,,6.7,1,0,0,0,0,0,0,0,4,210,210,43,141,0,26,0,0,108,98,0,7,10,0,3,0,0,0,
Joel Heath,11162,DI,HST,4,0,0,,0,0,13,60,45.7,77.3,57.2,44,69.9,0,0,0,,0,0,0,0,0,0,0,0,0,0,44,44,1,30,0,13,0,0,24,20,0,0,2,0,0,0,0,0,
Ufomba Kamalu,11164,ED,NE,2,0,0,,0,0,19,,53.2,77.4,53.8,58,68.1,0,2,0,,0,0,0,0,0,0,0,0,0,0,22,21,0,4,15,2,0,1,17,5,0,1,1,0,2,0,0,0,
Eric Lee,11165,ED,DET,9,2,0,,0,0,11,60.4,50.6,30,54,56,55.4,0,5,0,,22.2,2,0,1,0,0,0,0,0,1,97,96,0,13,73,10,0,1,63,33,1,5,5,0,5,0,0,0,
Brennan Scarlett,11169,LB,HST,8,1,0,60,0,1,13,90.4,89.9,3.9,69.2,64.8,51.3,2,0,1,8,15.4,2,2,1,27.5,3,0,62,0,44,108,43,0,2,40,1,1,65,15,49,2,5,10,5,2,0,18,13,6
Terrance Smith,11181,LB,KC,7,3,0,70,0,0,16,42.3,42.9,86.9,70.2,34.9,71,0,2,0,21,6.3,1,0,1,93.1,14,1,109,5,127,173,22,0,0,22,0,11,151,26,20,25,3,12,20,3,0,157,109,11.2
Nicholas Grigsby,11187,LB,DET,5,1,0,50,0,0,11,49.7,45.5,74,73.6,45.5,55.5,1,0,0,10,20,1,0,0,64.6,1,0,27,0,13,28,0,0,0,0,0,0,28,2,13,1,1,3,2,1,0,10,12,10
Cory Littleton,11190,LB,LA,19,20,2,74.7,0,0,26,87.2,67.5,69.4,64.4,41.2,84.6,0,10,4,45,6.2,9,11,4,86.9,68,4,968,14,634,1160,96,0,0,96,0,1,1064,93,433,80,62,117,91,14,2,733,384,10.8
James Burgess,11202,LB,CLV,3,0,0,33.3,0,0,8,50.2,41.3,75.3,39.8,49.8,25.3,0,3,0,14,50,5,0,0,49.3,1,0,65,1,23,76,4,0,0,4,0,0,72,9,44,6,3,5,3,3,0,14,11,14
Lafayette Pitts,11210,CB,BUF,5,0,0,42.9,0,0,4,54.3,56.7,78.5,,66.5,27.7,0,0,0,18,60,3,0,0,56.3,3,0,5,74,54,83,0,0,0,0,0,3,83,0,29,1,0,2,7,0,0,31,28,10.3
Jonathan Jones,11217,CB,NE,19,5,0,65.9,1,0,19,61.2,63.3,86.5,62.3,67.9,67.7,1,2,3,61,10.4,7,5,6,89.4,54,3,54,97,437,626,16,0,0,16,0,33,610,27,162,425,17,55,82,6,4,619,301,11.5
Cre'Von LeBlanc,11218,CB,PHI,12,5,0,65.5,0,0,24,74.1,72.7,84.2,55.6,59,72.2,0,0,1,54,11.4,4,3,2,91.6,38,0,35,35,359,488,0,0,0,0,0,4,488,2,127,410,9,26,58,0,2,426,229,11.2
Ken Crawley,11224,CB,NO,11,1,0,71.4,0,0,20,48.9,50.8,40.1,52.9,69.1,76.9,0,1,0,58,6.1,2,4,6,141.4,30,0,21,338,270,410,6,0,0,6,0,0,404,3,137,45,8,30,42,1,4,484,112,16.1
De'Vante Harris,11227,CB,TB,5,1,0,66.7,0,0,30,72.4,65.1,79.5,59.1,35.8,28.9,0,0,0,31,30,3,3,0,91.4,6,0,6,72,65,97,7,0,0,7,0,0,90,1,31,12,1,6,9,0,0,73,35,12.2
Tommylee Lewis,11231,WR,NO,2,0,0,,0,0,20,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,
Mitchell Loewen,11232,ED,DET,1,0,0,,0,0,11,,55.9,70.5,55.9,,,0,0,0,,,0,0,0,0,0,0,0,0,0,4,4,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,
Andrew Adams,11240,S,TB,12,3,0,57.1,0,0,30,69,59.3,82.8,58.9,30.5,29.4,1,0,4,19,27.7,13,5,1,35.3,16,0,159,6,226,370,6,0,0,6,0,169,364,7,137,30,9,31,28,1,0,169,70,10.6
Dont'e Deayon,11242,CB,NYG,4,1,0,57.1,0,0,21,64.1,66.5,79,,72.7,49.1,0,0,0,28,28.6,2,1,1,80.1,4,0,8,13,79,115,1,0,0,1,0,0,114,0,36,93,1,4,7,0,0,51,11,12.8
Romeo Okwara,11250,ED,DET,15,9,0,50,0,1,11,68.6,64,81.2,50.3,73,60.7,7,24,0,23,10.8,4,1,2,91.7,1,8,2,0,10,716,695,15,84,468,128,0,21,418,288,19,23,24,2,39,0,23,21,23
Doug Middleton,11262,S,NYJ,4,3,0,75,0,0,22,61.9,58.5,10.4,54.6,54.9,90.4,0,0,0,29,0,0,2,1,155.7,6,0,31,0,146,231,6,0,0,6,0,184,225,4,81,10,1,18,8,0,2,99,36,16.5
Tyvis Powell,11291,S,SF,5,0,0,87.5,0,0,28,30.6,32.1,75.4,56.3,55.3,77.7,0,0,0,25,0,0,0,0,154.7,7,0,47,19,55,104,2,0,0,2,0,22,102,2,47,14,1,4,8,0,2,93,56,13.3
Antwaun Woods,11332,DI,DAL,17,10,1,,0,0,9,72.3,63.9,44.4,52,68,70.1,3,9,0,,5.3,2,0,4,0,0,2,0,0,5,659,658,125,514,1,18,0,1,314,340,0,21,26,0,14,0,0,0,
Ben Braunecker,11335,TE,CHI,1,0,0,,0,0,6,,60,60,,,,0,0,0,,,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Roy Robertson-Harris,11341,DI,CHI,17,9,0,,0,0,6,84,72.1,85,60.4,74.1,60.3,7,17,0,,5,1,1,0,0,0,4,1,0,2,368,367,48,185,42,92,0,1,279,87,0,11,10,0,28,0,0,0,
C.J. Ham,11347,FB,MIN,1,0,0,,0,0,18,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kenneth Durden,11352,CB,TEN,3,0,0,,0,0,31,63.6,65,73.2,,60.5,,0,0,0,,,0,0,0,0,0,0,0,10,4,12,1,0,0,1,0,0,11,0,8,0,0,0,0,0,0,0,0,
Tony McRae,11358,CB,CIN,6,0,0,81.8,0,0,7,61.1,61.8,78.6,59.1,65,33.2,0,0,0,43,40,2,1,0,141.7,9,0,0,19,63,82,0,0,0,0,0,0,82,1,18,63,0,3,11,0,1,118,123,13.1
Branden Jackson,11394,ED,SEA,9,3,0,,0,0,29,64.8,58.6,86.7,53.2,60.1,77,1,8,0,,15.4,2,0,0,0,0,1,1,0,2,258,257,1,46,166,44,0,1,155,101,0,8,8,0,10,0,0,0,
Javien Elliott,11418,CB,TB,11,4,0,80.6,0,0,30,68,63.9,84,56.9,43.9,59,1,1,1,24,15.6,5,0,0,84.7,25,0,18,3,220,351,16,0,0,16,0,3,335,18,113,311,9,23,31,2,0,234,148,9.4
Jeff Richards,11517,CB,LAC,2,0,0,,0,0,27,60.7,70.2,95.4,,60,,0,0,0,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,
Myles Garrett,11756,ED,CLV,16,5,5,100,3,3,8,76.2,86.9,16.9,86.2,80.1,65,16,36,0,15,14.7,5,0,12,106.9,3,15,3,0,34,1012,1009,0,33,875,101,0,3,599,379,0,33,24,3,67,0,29,27,9.7
Solomon Thomas,11758,ED,SF,16,4,0,100,0,0,28,58.8,62.5,69.5,58.3,64.9,55.5,6,21,0,22,16.7,6,0,2,118.8,1,1,1,0,12,644,643,20,118,382,123,0,1,337,295,0,16,26,1,28,0,22,7,22
Jamal Adams,11761,S,NYJ,16,19,2,50,0,3,22,89.6,89.8,70,89.9,78,79,5,13,1,49,7.4,9,6,2,67.3,24,4,489,40,611,1119,137,0,0,137,0,281,982,82,426,172,44,94,48,22,1,291,122,12.1
Marshon Lattimore,11766,CB,NO,18,5,0,64.3,0,4,20,75.8,77.5,90,50.2,78.9,80.3,0,0,4,50,5.6,4,6,3,85.5,54,0,48,899,692,1023,8,0,0,8,0,2,1015,6,325,65,11,62,84,0,2,841,270,15.6
